Binomial,Sex,VolumeUVS,VolumeVS,LociUVS,LociVS,MidpointLat,Temp,Precip,NPP,SolarRad,UVB,BodyMass,Dichro,ForestDep,FruitNect,Migratory,GroundNest,Territorial,CoexistSpp,MatingSys
Elminia_longicauda,M,0.00103711,0.000629487,98.48709323,79.86905662,4.759484241,250.1815328,1520.326348,7329.136562,197518.5004,5527.507102,196.1258131,0,1,0,0,0,1,144.5537806,NA
Elminia_longicauda,F,0.001274032,0.001037984,95.82113686,78.0256326,4.759484241,250.1815328,1520.326348,7329.136562,197518.5004,5527.507102,196.1258131,0,1,0,0,0,1,144.5537806,NA
Elminia_nigromitrata,M,0.000351787,0.000262572,58.1431265,49.76341566,2.975228774,245.1609816,1802.561643,9197.727905,188043.5123,5451.890755,158.6910256,0,1,0,0,0,1,159.2715628,NA
Elminia_nigromitrata,F,0.00044503,0.000296673,60.86308088,49.27569154,2.975228774,245.1609816,1802.561643,9197.727905,188043.5123,5451.890755,158.6910256,0,1,0,0,0,1,159.2715628,NA
Emberiza_affinis,M,0.0014247,0.001087719,144.2497834,106.9579357,11.45151587,255.7655719,1085.845899,4016.324857,226065.0238,5700.921971,542.4597369,0,1,0,0,0,1,124.3646081,NA
Emberiza_affinis,F,0.001375779,0.000945288,137.9855065,102.9951455,11.45151587,255.7655719,1085.845899,4016.324857,226065.0238,5700.921971,542.4597369,0,1,0,0,0,1,124.3646081,NA
Emberiza_aureola,M,0.00178087,0.001331204,168.2442592,130.4260382,61.48867362,-41.00633946,486.719014,3364.857907,128850.4536,1412.413871,945.2127387,1.4,0,0,1,1,1,70.51882262,NA
Emberiza_aureola,F,0.000623009,0.000473305,95.77137436,71.38755207,61.48867362,-41.00633946,486.719014,3364.857907,128850.4536,1412.413871,945.2127387,1.4,0,0,1,1,1,70.51882262,NA
Emberiza_bruniceps,M,0.001765868,0.001382471,195.3120404,152.9320045,50.15792851,87.0219202,247.9500812,1209.114316,182593.6434,2809.157721,1624.96366,1.4,0,0,1,0,1,61.855,NA
Emberiza_bruniceps,F,0.000800462,0.000516171,91.99968494,69.42522538,50.15792851,87.0219202,247.9500812,1209.114316,182593.6434,2809.157721,1624.96366,1.4,0,0,1,0,1,61.855,NA
Emberiza_buchanani,M,0.000538713,0.000478815,66.64518752,55.49113837,48.33475939,63.96818702,308.3067531,1464.373891,187865.9102,3140.436164,1132.403445,0,0,0,1,1,1,78.99532398,NA
Emberiza_buchanani,F,0.000548825,0.000392927,62.27109869,50.58486531,48.33475939,63.96818702,308.3067531,1464.373891,187865.9102,3140.436164,1132.403445,0,0,0,1,1,1,78.99532398,NA
Emberiza_cabanisi,M,0.001830592,0.001054904,115.3323718,86.52776237,-6.860241853,231.7702321,1272.719916,6981.715502,205711.0113,5488.251948,1640.090462,0.6,1,0,0,0,1,154.358076,NA
Emberiza_cabanisi,F,0.001253563,0.00076691,131.7757326,96.77725486,-6.860241853,231.7702321,1272.719916,6981.715502,205711.0113,5488.251948,1640.090462,0.6,1,0,0,0,1,154.358076,NA
Emberiza_caesia,M,0.000542377,0.000462289,63.24886863,53.17209987,44.47270845,150.1889022,641.7511954,5254.428602,200824.7942,3142.795086,978.8580844,0.4,0,0,1,1,1,69.44480519,NA
Emberiza_caesia,F,0.000428628,0.000375058,65.69627082,55.92852582,44.47270845,150.1889022,641.7511954,5254.428602,200824.7942,3142.795086,978.8580844,0.4,0,0,1,1,1,69.44480519,NA
Emberiza_capensis,M,0.000640902,0.000402767,73.10786581,59.08099572,-31.97539055,179.3544229,447.4908861,3783.072424,238798.895,4634.64353,1095.845072,0,0,0,0,1,1,112.4505929,NA
Emberiza_capensis,F,0.000731547,0.000564654,73.54530041,58.87919358,-31.97539055,179.3544229,447.4908861,3783.072424,238798.895,4634.64353,1095.845072,0,0,0,0,1,1,112.4505929,NA
Emberiza_chrysophrys,M,0.00204948,0.001387449,94.62984307,74.92882136,62.52996555,-74.97724338,386.8367614,3166.567628,126939.8037,1311.764778,773.9335986,0.2,1,0,1,0,1,74.17777778,NA
Emberiza_chrysophrys,F,0.0009586,0.000627778,79.81823316,61.34729781,62.52996555,-74.97724338,386.8367614,3166.567628,126939.8037,1311.764778,773.9335986,0.2,1,0,1,0,1,74.17777778,NA
Emberiza_cia,M,0.000717628,0.000664268,69.38481343,58.90946567,46.48804768,96.99124045,570.1848005,3975.339261,186593.0506,3191.152528,1425.664229,0.4,1,0,1,1,1,86.54796623,NA
Emberiza_cia,F,0.00057313,0.000518016,59.86078836,55.62849324,46.48804768,96.99124045,570.1848005,3975.339261,186593.0506,3191.152528,1425.664229,0.4,1,0,1,1,1,86.54796623,NA
Emberiza_cineracea,M,0.000704195,0.000462402,87.12792209,68.96364394,44.70820629,137.8320543,648.9667475,3131.952849,208338.4885,3248.850949,1550.516349,0.8,0,0,1,1,1,75.38888889,NA
Emberiza_cineracea,F,0.00041127,0.000261058,49,40,44.70820629,137.8320543,648.9667475,3131.952849,208338.4885,3248.850949,1550.516349,0.8,0,0,1,1,1,75.38888889,NA
Emberiza_cioides,M,0.000519149,0.000538812,81.31543919,67.6650192,48.82706537,45.99083578,612.0407797,3633.135053,168954.7369,2560.573824,1110.386991,0.4,1,0,1,0,1,84.78970143,NA
Emberiza_cioides,F,0.000492854,0.000379906,68.32678634,56.31960109,48.82706537,45.99083578,612.0407797,3633.135053,168954.7369,2560.573824,1110.386991,0.4,1,0,1,0,1,84.78970143,NA
Emberiza_citrinella,M,0.001399595,0.000761174,151.5536304,106.8721214,59.63515538,27.47697206,595.4756842,4617.917552,129017.5753,1573.689389,2461.200791,0.8,1,0,1,0,1,77.91036699,0
Emberiza_citrinella,F,0.00117557,0.000711564,137.7656177,96.41573178,59.63515538,27.47697206,595.4756842,4617.917552,129017.5753,1573.689389,2461.200791,0.8,1,0,1,0,1,77.91036699,0
Emberiza_elegans,M,0.001169058,0.000792632,103.9063506,81.52411245,44.50400275,77.74495448,920.0046256,5507.478384,160257.4242,2679.987803,666.4337902,0.6,1,0,1,1,1,117.9033923,NA
Emberiza_elegans,F,0.000911048,0.000662054,88.01738637,70.05600959,44.50400275,77.74495448,920.0046256,5507.478384,160257.4242,2679.987803,666.4337902,0.6,1,0,1,1,1,117.9033923,NA
Emberiza_flaviventris,M,0.002648044,0.001946263,178.3500245,146.5393046,-11.16950775,224.1289326,798.1813713,5219.279727,225561.6193,5347.510628,800.9713554,0.4,1,0,0,0,1,126.7793469,NA
Emberiza_flaviventris,F,0.001705402,0.001035777,126.849057,105.0137548,-11.16950775,224.1289326,798.1813713,5219.279727,225561.6193,5347.510628,800.9713554,0.4,1,0,0,0,1,126.7793469,NA
Emberiza_fucata,M,0.000799275,0.000463867,85.18942759,72.91501965,48.22937746,38.37381195,875.0671155,5415.858085,157869.2318,2627.18528,967.5689832,0.6,0,0,1,0,1,112.5685875,NA
Emberiza_fucata,F,0.000611627,0.0005397,80.84387954,67.82306945,48.22937746,38.37381195,875.0671155,5415.858085,157869.2318,2627.18528,967.5689832,0.6,0,0,1,0,1,112.5685875,NA
Emberiza_hortulana,M,0.000833146,0.000530731,93.17552698,66.98521988,56.31173781,52.11734238,545.3621796,4336.495369,144575.6455,1923.802545,978.8580844,0.4,1,0,1,1,1,81.18912081,NA
Emberiza_hortulana,F,0.001063203,0.000719742,81.91553865,66.25035006,56.31173781,52.11734238,545.3621796,4336.495369,144575.6455,1923.802545,978.8580844,0.4,1,0,1,1,1,81.18912081,NA
Emberiza_impetuani,M,0.000939402,0.000675289,65.09886336,50.70092808,-31.15535304,187.130819,358.6743104,2915.678275,242824.4669,4761.768866,518.435514,0,0,0,1,1,1,96.34124294,NA
Emberiza_impetuani,F,0.000625594,0.000507438,65.66775173,53.65208422,-31.15535304,187.130819,358.6743104,2915.678275,242824.4669,4761.768866,518.435514,0,0,0,1,1,1,96.34124294,NA
Emberiza_leucocephalos,M,0.000731569,0.000647645,74.30969552,60.61587881,59.68729163,-38.45017641,437.4454076,3136.894816,138432.9992,1660.683219,2238.226776,0.8,1,0,1,1,1,78.56165327,NA
Emberiza_leucocephalos,F,0.00114958,0.000957959,84.29614856,64.48075463,59.68729163,-38.45017641,437.4454076,3136.894816,138432.9992,1660.683219,2238.226776,0.8,1,0,1,1,1,78.56165327,NA
Emberiza_melanocephala,M,0.001875365,0.001046991,175.6678697,128.4379125,45.37306775,131.4252084,520.8077775,3704.697834,191997.3923,3164.556984,2204.017807,1.4,0,0,1,0,1,70.31738035,0
Emberiza_melanocephala,F,0.000789427,0.000493774,81.64070441,57.95914682,45.37306775,131.4252084,520.8077775,3704.697834,191997.3923,3164.556984,2204.017807,1.4,0,0,1,0,1,70.31738035,0
Emberiza_pallasi,M,0.00071129,0.000479684,82.66907475,60.66845115,63.33828797,-85.37909568,373.4842298,2473.376126,126143.4671,1367.687866,432.7091681,1,0,0,1,1,1,61.93842287,NA
Emberiza_pallasi,F,0.000507146,0.000393595,58.2793696,45.28705389,63.33828797,-85.37909568,373.4842298,2473.376126,126143.4671,1367.687866,432.7091681,1,0,0,1,1,1,61.93842287,NA
Emberiza_poliopleura,M,0.002484112,0.001524261,155.9465629,124.5812118,5.331194792,248.155626,479.737812,2870.140807,242172.9965,6011.33747,575.453108,0.6,1,0,0,0,1,108.3134796,NA
Emberiza_poliopleura,F,0.002105552,0.001455524,157.9979704,114.0701323,5.331194792,248.155626,479.737812,2870.140807,242172.9965,6011.33747,575.453108,0.6,1,0,0,0,1,108.3134796,NA
Emberiza_pusilla,M,0.000767127,0.000647391,77.61347235,67.93708136,64.42917872,-68.17389214,431.666658,2927.437832,117941.8151,1225.011366,477.4903731,0,1,0,1,0,1,59.74427231,NA
Emberiza_pusilla,F,0.000477947,0.000529555,63.2798502,52.92632459,64.42917872,-68.17389214,431.666658,2927.437832,117941.8151,1225.011366,477.4903731,0,1,0,1,0,1,59.74427231,NA
Emberiza_rustica,M,0.000804488,0.000677787,86.86419116,70.09836511,63.79780858,-55.59730284,472.0403934,3273.938788,119772.0432,1247.212822,1052.868676,0.6,1,0,1,1,1,65.7710819,NA
Emberiza_rustica,F,0.000613269,0.000423776,70.92480302,55.51580861,63.79780858,-55.59730284,472.0403934,3273.938788,119772.0432,1247.212822,1052.868676,0.6,1,0,1,1,1,65.7710819,NA
Emberiza_rutila,M,0.001640255,0.001314176,141.6255259,112.257671,59.65281686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emberiza_rutila,F,0.001421154,0.000924582,114.169876,85.77718597,59.65281686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emberiza_schoeniclus,M,0.000555588,0.000372793,67.54285345,56.53838726,58.11418236,17.2054217,497.0351748,3584.845519,140288.7272,1788.802418,817.2419756,0.4,0,0,1,0,1,70.97448837,1
Emberiza_schoeniclus,F,0.000531051,0.000487951,76.11662611,59.89147047,58.11418236,17.2054217,497.0351748,3584.845519,140288.7272,1788.802418,817.2419756,0.4,0,0,1,0,1,70.97448837,1
Emberiza_socotrana,M,0.001266771,0.000906538,66,64,15.89153962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emberiza_socotrana,F,0.000644338,0.000422984,87,65,15.89153962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emberiza_spodocephala,M,0.000715739,0.000403992,79.85259314,58.63617921,56.02062038,-20.83443939,571.4618286,3916.421784,144402.6566,1765.165506,822.3645296,0.4,1,0,1,0,1,89.86984536,NA
Emberiza_spodocephala,F,0.000481564,0.000353623,75.26036913,58.61416331,56.02062038,-20.83443939,571.4618286,3916.421784,144402.6566,1765.165506,822.3645296,0.4,1,0,1,0,1,89.86984536,NA
Emberiza_stewarti,M,0.001013444,0.000887543,89.83872352,80.47735433,45.144918,70.4647014,474.3131231,1916.57776,191426.2123,3830.778862,588.9597178,0.8,1,0,1,1,1,101.204955,NA
Emberiza_stewarti,F,0.000830868,0.000605442,72.21534039,59.65355905,45.144918,70.4647014,474.3131231,1916.57776,191426.2123,3830.778862,588.9597178,0.8,1,0,1,1,1,101.204955,NA
Emberiza_striolata,M,0.001104442,0.000967455,65.2283879,54.14774355,28.78916704,234.5227184,184.9852766,848.0101863,245112.5213,5034.10877,495.0250553,0.6,0,0,0,1,1,37.978471,NA
Emberiza_striolata,F,0.00035159,0.000294776,59.2044996,48.21890755,28.78916704,234.5227184,184.9852766,848.0101863,245112.5213,5034.10877,495.0250553,0.6,0,0,0,1,1,37.978471,NA
Emberiza_sulphurata,M,0.001405616,0.000950195,115.8367452,87.88371348,44.95153962,105.18313,1690.979833,7835.239347,150068.1033,2410.177349,501.9839678,0.8,1,0,1,0,1,60.01333333,NA
Emberiza_sulphurata,F,0.001059547,0.000762482,118.1407876,87.82100324,44.95153962,105.18313,1690.979833,7835.239347,150068.1033,2410.177349,501.9839678,0.8,1,0,1,0,1,60.01333333,NA
Emberiza_tahapisi,M,0.001020603,0.000891664,81.96290212,68.84288272,-3.015473777,233.4007428,819.9502898,4475.888014,225815.3769,5472.90801,365.9398544,0.4,0,0,1,1,1,125.2873654,NA
Emberiza_tahapisi,F,0.000603465,0.000500174,67.39985148,58.44622131,-3.015473777,233.4007428,819.9502898,4475.888014,225815.3769,5472.90801,365.9398544,0.4,0,0,1,1,1,125.2873654,NA
Emberiza_tristrami,M,0.000987281,0.000905035,87.12686824,73.19134141,54.17187435,0.233673951,728.5296537,5342.349958,152645.9923,1769.5653,776.9118721,0.6,1,0,1,1,1,88.9623431,NA
Emberiza_tristrami,F,0.00106013,0.00092743,100.4089916,84.04419443,54.17187435,0.233673951,728.5296537,5342.349958,152645.9923,1769.5653,776.9118721,0.6,1,0,1,1,1,88.9623431,NA
Emberiza_variabilis,M,0.000360562,0.000274992,59.14643316,49.76341566,52.00082924,40.14120533,1264.351337,5684.477575,142572.9337,1850.699449,1478.037936,0.6,1,0,1,0,1,57.6284153,NA
Emberiza_variabilis,F,0.000549546,0.000455693,70.21052269,61.85920183,52.00082924,40.14120533,1264.351337,5684.477575,142572.9337,1850.699449,1478.037936,0.6,1,0,1,0,1,57.6284153,NA
Emberiza_vincenti,M,0.000777709,0.000630754,75.26484146,64.39550012,-17.52649317,224.4554746,1113.697213,6529.326402,209920.6831,5294.161731,1285.46708,0,0,0,0,1,1,169.3606557,NA
Emberiza_vincenti,F,0.001114953,0.000893375,73.61056677,58.19829079,-17.52649317,224.4554746,1113.697213,6529.326402,209920.6831,5294.161731,1285.46708,0,0,0,0,1,1,169.3606557,NA
Emberiza_yessoensis,M,0.000530441,0.000483533,80.78069009,67.77223391,50.08556947,56.54801351,954.0562928,5175.941446,158489.8395,2097.423248,399.8974824,0.8,0,0,1,0,1,74.73134328,NA
Emberiza_yessoensis,F,0.000548596,0.000490809,79.42291861,64.45153218,50.08556947,56.54801351,954.0562928,5175.941446,158489.8395,2097.423248,399.8974824,0.8,0,0,1,0,1,74.73134328,NA
Emberizoides_herbicola,M,0.001642033,0.001047088,100.8734159,77.544352,-16.29031351,235.5362864,1602.115367,8794.245271,191757.0943,4962.577593,2070.153437,0,0,0,0,1,1,204.7973856,0
Emberizoides_herbicola,F,0.001089775,0.000611941,99.14945287,73.62877144,-16.29031351,235.5362864,1602.115367,8794.245271,191757.0943,4962.577593,2070.153437,0,0,0,0,1,1,204.7973856,0
Embernagra_platensis,M,0.000823188,0.000478303,100.9702883,69.92372644,-34.82017913,184.1613546,1069.431519,7823.438387,192296.2034,4068.998309,6572.223531,0,0,0,0,0,1,149.9484375,NA
Embernagra_platensis,F,0.00113749,0.000820659,106.8539948,79.88065538,-34.82017913,184.1613546,1069.431519,7823.438387,192296.2034,4068.998309,6572.223531,0,0,0,0,0,1,149.9484375,NA
Emblema_pictum,M,0.002547267,0.002620382,157.6083608,155.9699016,-27.62246598,243.2102017,341.0328354,943.4461158,265097.8191,5045.444724,219.6877323,1,0,0,0,0,1,60.77030812,NA
Emblema_pictum,F,0.002332873,0.002063242,133.6019225,119.326224,-27.62246598,243.2102017,341.0328354,943.4461158,265097.8191,5045.444724,219.6877323,1,0,0,0,0,1,60.77030812,NA
Eminia_lepida,M,0.00155534,0.000916317,141.3723372,101.1533142,0.342609956,217.1586335,1126.388121,8765.627779,211393.425,5742.443591,1013.170658,0,1,0,0,0,1,208.4923547,NA
Eminia_lepida,F,0.001135228,0.000972549,136.4454469,101.2587555,0.342609956,217.1586335,1126.388121,8765.627779,211393.425,5742.443591,1013.170658,0,1,0,0,0,1,208.4923547,NA
Empidonax_affinis,M,0.000479199,0.000448921,60.66845115,51.01153142,26.15004302,191.1428923,1056.53181,6956.087208,215887.5259,5078.500434,265.9516726,0,1,0,0,0,1,116.8979592,0
Empidonax_affinis,F,0.00042586,0.000288047,56.68333088,48.95916666,26.15004302,191.1428923,1056.53181,6956.087208,215887.5259,5078.500434,265.9516726,0,1,0,0,0,1,116.8979592,0
Empidonax_albigularis,M,0.000493607,0.000351292,71.62302974,57.24791981,24.55524069,199.7820914,1268.977154,7754.652077,219771.4229,5050.867307,181.8350465,0,0,0,0,0,1,127.1494662,NA
Empidonax_albigularis,F,0.000400857,0.000295203,71,54,24.55524069,199.7820914,1268.977154,7754.652077,219771.4229,5050.867307,181.8350465,0,0,0,0,0,1,127.1494662,NA
Empidonax_atriceps,M,0.000361547,0.000309225,64.86552078,54.12863708,12.02790326,211.0455889,3084.312202,8714.871267,227981.7078,4590.319441,157.4796994,0,1,0,0,0,1,265.6363636,0
Empidonax_atriceps,F,0.000686794,0.000540497,76.223356,61.49796745,12.02790326,211.0455889,3084.312202,8714.871267,227981.7078,4590.319441,157.4796994,0,1,0,0,0,1,265.6363636,0
Empidonax_difficilis,M,0.000354529,0.000293623,59.89704566,46.14823009,53.86522383,65.76606005,1228.259894,5343.652569,151662.1483,2073.699053,234.5544846,0,1,0,1,0,1,71.76879699,0
Empidonax_difficilis,F,0.000417855,0.000362078,62.95234491,50.99346321,53.86522383,65.76606005,1228.259894,5343.652569,151662.1483,2073.699053,234.5544846,0,1,0,1,0,1,71.76879699,0
Empidonax_flavescens,M,0.000819844,0.000574005,97.79890737,77.48154954,17.8381045,228.8880019,2020.92407,9127.008203,229515.8083,5029.689905,335.5279041,0,1,0,0,0,1,165.8015267,NA
Empidonax_flavescens,F,0.000744748,0.000496554,97.51124131,74.93683571,17.8381045,228.8880019,2020.92407,9127.008203,229515.8083,5029.689905,335.5279041,0,1,0,0,0,1,165.8015267,NA
Empidonax_flaviventris,M,0.000488068,0.000338223,73.4944232,59.45289684,57.71804181,0.24377956,699.1498178,4465.178383,139552.383,1633.265713,293.8322976,0,1,0,1,1,1,65.71309192,0
Empidonax_flaviventris,F,0.000601128,0.00034848,77.23076887,60.93291918,57.71804181,0.24377956,699.1498178,4465.178383,139552.383,1633.265713,293.8322976,0,1,0,1,1,1,65.71309192,0
Empidonax_fulvifrons,M,0.000396241,0.000369181,72.38069956,54.63359756,27.02011105,187.923827,1042.001827,6579.002973,219042.2879,4971.982381,116.6440953,0,1,0,0,0,1,115.5587302,NA
Empidonax_fulvifrons,F,0.000864323,0.000715083,74.7144699,59.01694429,27.02011105,187.923827,1042.001827,6579.002973,219042.2879,4971.982381,116.6440953,0,1,0,0,0,1,115.5587302,NA
Empidonax_hammondii,M,0.000433109,0.000293287,60.92995633,45.16319347,55.45303078,25.1895542,624.8127368,3352.717906,152207.0331,2128.827005,221.6381834,0,1,0,1,0,1,74.69408148,0
Empidonax_hammondii,F,0.000416634,0.000331621,59.33487631,44.81404747,55.45303078,25.1895542,624.8127368,3352.717906,152207.0331,2128.827005,221.6381834,0,1,0,1,0,1,74.69408148,0
Empidonax_minimus,M,0.000549643,0.000388863,66.58298946,51.66450679,56.50735671,18.02237006,641.6185571,4519.182687,145586.8136,1793.03299,200.7174325,0,1,0,1,0,1,74.06521739,0
Empidonax_minimus,F,0.00051039,0.000375632,61.19386499,49.57289535,56.50735671,18.02237006,641.6185571,4519.182687,145586.8136,1793.03299,200.7174325,0,1,0,1,0,1,74.06521739,0
Empidonax_oberholseri,M,0.000486363,0.000349088,66.90757286,49.62384389,50.27924648,64.45486353,506.3414969,3273.512611,181085.2604,2682.710171,219.6877323,0,1,0,1,0,1,82.65957447,0
Empidonax_oberholseri,F,0.000780918,0.000522893,61.32071522,44.97035084,50.27924648,64.45486353,506.3414969,3273.512611,181085.2604,2682.710171,219.6877323,0,1,0,1,0,1,82.65957447,0
Empidonax_occidentalis,M,0.00077581,0.000579764,80,57,42.54397344,103.3576549,553.8588897,3653.230609,197929.4251,3530.141625,282.4913135,0,1,0,1,0,1,92.46199829,NA
Empidonax_occidentalis,F,0.000649117,0.000480708,74.93997598,53.47896783,42.54397344,103.3576549,553.8588897,3653.230609,197929.4251,3530.141625,282.4913135,0,1,0,1,0,1,92.46199829,NA
Empidonax_traillii,M,0.000296113,0.000202008,60.20669455,44.94709833,48.60123716,88.0727487,720.8798587,4155.850196,177714.4291,2656.766616,393.1046309,0,1,0,1,0,1,75.7926411,0
Empidonax_traillii,F,0.000600751,0.000463736,75.89644252,56.34145124,48.60123716,88.0727487,720.8798587,4155.850196,177714.4291,2656.766616,393.1046309,0,1,0,1,0,1,75.7926411,0
Empidonax_virescens,M,0.00074343,0.000551398,80.3267883,60.7944348,43.47977491,138.7862029,1097.248663,6094.111013,178786.4075,2931.595085,341.740786,0,1,0,1,0,1,67.94632353,0
Empidonax_virescens,F,0.000840164,0.000487786,73.23785554,53.37552217,43.47977491,138.7862029,1097.248663,6094.111013,178786.4075,2931.595085,341.740786,0,1,0,1,0,1,67.94632353,0
Empidonomus_aurantioatrocristatus,M,0.00057259,0.000409757,66.78769958,51.62551469,-24.21926072,224.3224685,1316.004317,6872.998501,192538.2646,4687.80991,3136.949743,0,1,0,1,0,1,166.8265921,NA
Empidonomus_aurantioatrocristatus,F,0.00038798,0.000285128,60.22140422,44.73823333,-24.21926072,224.3224685,1316.004317,6872.998501,192538.2646,4687.80991,3136.949743,0,1,0,1,0,1,166.8265921,NA
Empidonomus_varius,M,0.000903359,0.000684687,75.40421753,59.86078836,-14.39118643,240.5017212,1614.037764,8143.193317,192052.1617,5094.607876,1993.121289,0,1,0,1,0,0,202.9865047,NA
Empidonomus_varius,F,0.000523996,0.00035833,71.16157081,52.33584402,-14.39118643,240.5017212,1614.037764,8143.193317,192052.1617,5094.607876,1993.121289,0,1,0,1,0,0,202.9865047,NA
Empidornis_semipartitus,M,0.00111321,0.000706392,87.31667741,68.33171257,6.810599672,249.1535616,861.7642401,4667.515087,221552.1023,5792.003122,1298.719343,0,0,0,0,0,1,126.6788512,NA
Empidornis_semipartitus,F,0.001037635,0.000851564,87.97795591,71.81562911,6.810599672,249.1535616,861.7642401,4667.515087,221552.1023,5792.003122,1298.719343,0,0,0,0,0,1,126.6788512,NA
Enicurus_immaculatus,M,0.000486127,0.000336885,57.30279005,49.17747664,29.7041712,208.3601581,1944.091895,9196.757407,207660.7581,4563.219694,1732.520779,0,1,0,1,0,1,221.1726316,NA
Enicurus_immaculatus,F,0.000507484,0.000416209,59.26435053,46.95120937,29.7041712,208.3601581,1944.091895,9196.757407,207660.7581,4563.219694,1732.520779,0,1,0,1,0,1,221.1726316,NA
Enicurus_leschenaulti,M,0.000512961,0.000384434,63.77869527,52.76195607,21.59729878,206.6268867,1868.599329,7548.09846,191071.2366,4534.491589,3314.826499,0,0,0,0,0,1,150.8883072,NA
Enicurus_leschenaulti,F,0.000552241,0.000499331,62,59,21.59729878,206.6268867,1868.599329,7548.09846,191071.2366,4534.491589,3314.826499,0,0,0,0,0,1,150.8883072,NA
Enicurus_maculatus,M,0.000513622,0.000398085,58.97212127,55.92698818,31.91526843,171.1236114,1499.745634,8081.053923,185652.2167,4313.060598,4995.537575,0,1,0,0,0,1,193.0327684,NA
Enicurus_maculatus,F,0.000966714,0.00070582,64.63383863,58.99434974,31.91526843,171.1236114,1499.745634,8081.053923,185652.2167,4313.060598,4995.537575,0,1,0,0,0,1,193.0327684,NA
Enicurus_ruficapillus,M,0.001029306,0.000898076,92.07240677,84.41377477,2.087687979,258.7172558,2767.359665,8819.511967,200141.858,5458.517823,2189.703144,0.4,1,0,0,0,1,144.831669,NA
Enicurus_ruficapillus,F,0.001196129,0.001142124,100.8041822,84.6178927,2.087687979,258.7172558,2767.359665,8819.511967,200141.858,5458.517823,2189.703144,0.4,1,0,0,0,1,144.831669,NA
Enicurus_schistaceus,M,0.000687043,0.000493983,60.20669455,48.52604263,28.19671078,200.2669659,1640.251449,8071.869853,191857.628,4310.169026,2716.359233,0,0,0,0,0,1,182.1223598,NA
Enicurus_schistaceus,F,0.000599696,0.00048782,63.62376918,53.77685696,28.19671078,200.2669659,1640.251449,8071.869853,191857.628,4310.169026,2716.359233,0,0,0,0,0,1,182.1223598,NA
Enicurus_scouleri,M,0.00048628,0.000375124,63.50662299,57.56421308,35.06928257,134.8255736,1237.750035,6021.753366,175938.029,4082.125436,757.1788195,0,1,0,0,0,1,154.5467085,NA
Enicurus_scouleri,F,0.001080974,0.000845526,68.41983625,55.55903682,35.06928257,134.8255736,1237.750035,6021.753366,175938.029,4082.125436,757.1788195,0,1,0,0,0,1,154.5467085,NA
Enicurus_velatus,M,0.000585159,0.000377143,67.49814812,54.77225575,-2.48240996,239.809367,2696.583054,9577.757384,199496.9821,5208.016132,3136.949743,0.2,1,0,0,0,1,173.6386555,NA
Enicurus_velatus,F,0.000888481,0.000617174,72.99315036,55.47972603,-2.48240996,239.809367,2696.583054,9577.757384,199496.9821,5208.016132,3136.949743,0.2,1,0,0,0,1,173.6386555,NA
Enodes_erythrophris,M,0.003412758,0.002246793,164.752061,129.4583181,-1.79764957,242.6112535,2136.033382,8612.451736,212012.0709,5495.825166,73711.36439,0,1,1,0,0,1,64.18918919,NA
Enodes_erythrophris,F,0.002073891,0.001433675,140.943251,113.4107579,-1.79764957,242.6112535,2136.033382,8612.451736,212012.0709,5495.825166,73711.36439,0,1,1,0,0,1,64.18918919,NA
Entomyzon_cyanotis,M,0.000818325,0.000567137,112.8180956,83.95159721,-28.68795347,219.984121,817.6042339,4515.000408,237533.7333,4583.653706,45334.98538,0,1,0,0,0,1,89.8218126,0
Entomyzon_cyanotis,F,0.001304519,0.00087543,138.2314955,104.017502,-28.68795347,219.984121,817.6042339,4515.000408,237533.7333,4583.653706,45334.98538,0,1,0,0,0,1,89.8218126,0
Eophona_migratoria,M,0.001266181,0.000955614,86.58582369,74.5428188,48.81497196,48.17366948,770.504258,4461.797007,159673.3047,2240.455453,7040.299666,1,1,0,0,0,1,91.52673267,NA
Eophona_migratoria,F,0.000733713,0.00048062,73.96351988,58.84600269,48.81497196,48.17366948,770.504258,4461.797007,159673.3047,2240.455453,7040.299666,1,1,0,0,0,1,91.52673267,NA
Eopsaltria_australis,M,0.001627341,0.000801478,140.8921597,94.55451629,-35.54542801,180.5077311,817.2451574,6854.944255,219741.9363,3910.018077,1007.405431,0,1,0,0,0,1,107.1379898,0
Eopsaltria_australis,F,0.001988718,0.001312233,135.5466813,96.69728849,-35.54542801,180.5077311,817.2451574,6854.944255,219741.9363,3910.018077,1007.405431,0,1,0,0,0,1,107.1379898,0
Eopsaltria_flaviventris,M,0.001021372,0.000496995,125,92,-26.66401594,223.3473369,1547.329972,10222.23969,225715.3671,4657.755318,367.2394743,0,1,0,0,0,1,21.88888889,NA
Eopsaltria_flaviventris,F,0.001573981,0.0010027,129.914184,92.50961673,-26.66401594,223.3473369,1547.329972,10222.23969,225715.3671,4657.755318,367.2394743,0,1,0,0,0,1,21.88888889,NA
Eopsaltria_georgiana,M,0.000615245,0.000528103,51.43571329,43.07073269,-39.95290483,165.2186034,758.1639296,9873.474834,228481.218,3651.315982,887.3938611,0,1,0,0,0,1,69.66666667,0
